ParkUnit,Plot,EventID,EventDateTime,Temperature_C,WindSpeed,WindDesc,Rain,PercentCloud,Noise,NoiseSummary,Interval,ObservationNumber,AOUCode,TSN,ScientificName,Family,CommonName,Distance,DetectionType,Sex,Age,FlockSize,IsPreviousPlot,IsFlyover
Herbert Hoover,HEHO22,HEHO2017May250609AM,2017-05-25 06:09:00.000,10,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,DICK,179165,Spiza americana,Cardinalidae,dickcissel,13,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO22,HEHO2017May250609AM,2017-05-25 06:09:00.000,10,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,AMRO,179759,Turdus migratorius,Turdidae,american robin,114,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO22,HEHO2017May250609AM,2017-05-25 06:09:00.000,10,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,DICK,179165,Spiza americana,Cardinalidae,dickcissel,93,Heard Then Seen,Male,Adult,1,1,0
Herbert Hoover,HEHO22,HEHO2017May250609AM,2017-05-25 06:09:00.000,10,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,90,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO22,HEHO2017May250609AM,2017-05-25 06:09:00.000,10,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,6,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,-9999,Heard First,NoVal,Adult,1,0,1
Herbert Hoover,HEHO22,HEHO2017May250609AM,2017-05-25 06:09:00.000,10,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,7,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,89,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO22,HEHO2017May250609AM,2017-05-25 06:09:00.000,10,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,8,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Seen First,NoVal,Adult,1,0,1
Herbert Hoover,HEHO22,HEHO2017May250609AM,2017-05-25 06:09:00.000,10,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,9,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,-9999,Seen First,NoVal,Adult,1,0,1
Herbert Hoover,HEHO22,HEHO2017May250609AM,2017-05-25 06:09:00.000,10,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,10,DICK,179165,Spiza americana,Cardinalidae,dickcissel,58,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO22,HEHO2017May250609AM,2017-05-25 06:09:00.000,10,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,11,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,52,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO22,HEHO2017May250609AM,2017-05-25 06:09:00.000,10,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,12,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,51,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO23,HEHO2017May250621AM,2017-05-25 06:21:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,40,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO23,HEHO2017May250621AM,2017-05-25 06:21:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,DICK,179165,Spiza americana,Cardinalidae,dickcissel,96,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO23,HEHO2017May250621AM,2017-05-25 06:21:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,DICK,179165,Spiza americana,Cardinalidae,dickcissel,107,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO23,HEHO2017May250621AM,2017-05-25 06:21:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,DICK,179165,Spiza americana,Cardinalidae,dickcissel,52,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO23,HEHO2017May250621AM,2017-05-25 06:21:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,DICK,179165,Spiza americana,Cardinalidae,dickcissel,64,Heard Then Seen,Male,Adult,1,1,0
Herbert Hoover,HEHO23,HEHO2017May250621AM,2017-05-25 06:21:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,6,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,151,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO23,HEHO2017May250621AM,2017-05-25 06:21:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,7,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Seen First,NoVal,Adult,1,0,1
Herbert Hoover,HEHO23,HEHO2017May250621AM,2017-05-25 06:21:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,8,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,-9999,Heard First,NoVal,Adult,2,0,1
Herbert Hoover,HEHO23,HEHO2017May250621AM,2017-05-25 06:21:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,9,BLJA,179680,Cyanocitta cristata,Corvidae,blue jay,-9999,Heard First,Male,Adult,1,0,1
Herbert Hoover,HEHO26,HEHO2017May250630AM,2017-05-25 06:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,BARS,178448,Hirundo rustica,Hirundinidae,barn swallow,-9999,Seen First,Male,Adult,1,0,1
Herbert Hoover,HEHO26,HEHO2017May250630AM,2017-05-25 06:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,144,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO26,HEHO2017May250630AM,2017-05-25 06:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,66,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO26,HEHO2017May250630AM,2017-05-25 06:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,113,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO26,HEHO2017May250630AM,2017-05-25 06:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,68,Heard Then Seen,Male,Adult,1,1,0
Herbert Hoover,HEHO26,HEHO2017May250630AM,2017-05-25 06:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,6,DICK,179165,Spiza americana,Cardinalidae,dickcissel,54,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO26,HEHO2017May250630AM,2017-05-25 06:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,7,DICK,179165,Spiza americana,Cardinalidae,dickcissel,54,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO26,HEHO2017May250630AM,2017-05-25 06:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,8,DICK,179165,Spiza americana,Cardinalidae,dickcissel,-9999,Seen First,Male,Adult,1,0,1
Herbert Hoover,HEHO26,HEHO2017May250630AM,2017-05-25 06:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,9,DICK,179165,Spiza americana,Cardinalidae,dickcissel,112,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO26,HEHO2017May250630AM,2017-05-25 06:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,10,HOWR,178541,Troglodytes aedon,Troglodytidae,house wren,46,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO26,HEHO2017May250630AM,2017-05-25 06:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,11,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,32,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO9,HEHO2017May250641AM,2017-05-25 06:41:00.000,11,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,49,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO9,HEHO2017May250641AM,2017-05-25 06:41:00.000,11,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,2,DICK,179165,Spiza americana,Cardinalidae,dickcissel,59,Heard Then Seen,Male,Adult,1,1,0
Herbert Hoover,HEHO9,HEHO2017May250641AM,2017-05-25 06:41:00.000,11,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,3,BARS,178448,Hirundo rustica,Hirundinidae,barn swallow,-9999,Seen First,Male,Adult,1,0,1
Herbert Hoover,HEHO9,HEHO2017May250641AM,2017-05-25 06:41:00.000,11,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,4,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,59,Heard Then Seen,Male,Adult,1,1,0
Herbert Hoover,HEHO9,HEHO2017May250641AM,2017-05-25 06:41:00.000,11,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,5,DICK,179165,Spiza americana,Cardinalidae,dickcissel,-9999,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO24,HEHO2017May250649AM,2017-05-25 06:49:00.000,11,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,1,DICK,179165,Spiza americana,Cardinalidae,dickcissel,22,Heard Then Seen,Male,Adult,1,1,0
Herbert Hoover,HEHO24,HEHO2017May250649AM,2017-05-25 06:49:00.000,11,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,2,DICK,179165,Spiza americana,Cardinalidae,dickcissel,64,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO24,HEHO2017May250649AM,2017-05-25 06:49:00.000,11,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,3,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,256,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO24,HEHO2017May250649AM,2017-05-25 06:49:00.000,11,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,4,HESP,179340,Ammodramus henslowii,Emberizidae,henslow's sparrow,26,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO24,HEHO2017May250649AM,2017-05-25 06:49:00.000,11,(2-5 km/h),smoke drifts,no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,5,HESP,179340,Ammodramus henslowii,Emberizidae,henslow's sparrow,46,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2017May250656AM,2017-05-25 06:56:00.000,12,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,48,Seen First,Male,Adult,2,0,0
Herbert Hoover,HEHO5,HEHO2017May250656AM,2017-05-25 06:56:00.000,12,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,48,Seen First,Female,Adult,2,0,0
Herbert Hoover,HEHO5,HEHO2017May250656AM,2017-05-25 06:56:00.000,12,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,DICK,179165,Spiza americana,Cardinalidae,dickcissel,56,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2017May250656AM,2017-05-25 06:56:00.000,12,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,DICK,179165,Spiza americana,Cardinalidae,dickcissel,51,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2017May250656AM,2017-05-25 06:56:00.000,12,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,117,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2017May250656AM,2017-05-25 06:56:00.000,12,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,6,DICK,179165,Spiza americana,Cardinalidae,dickcissel,112,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2017May250656AM,2017-05-25 06:56:00.000,12,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,7,AMRO,179759,Turdus migratorius,Turdidae,american robin,291,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2017May250656AM,2017-05-25 06:56:00.000,12,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,8,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,243,Unknown,Male,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2017May250656AM,2017-05-25 06:56:00.000,12,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,9,DICK,179165,Spiza americana,Cardinalidae,dickcissel,46,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO5,HEHO2017May250656AM,2017-05-25 06:56:00.000,12,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,10,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,99,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO16,HEHO2017May250707AM,2017-05-25 07:07:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,1,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,26,Seen First,Male,Adult,2,0,0
Herbert Hoover,HEHO16,HEHO2017May250707AM,2017-05-25 07:07:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,2,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,24,Seen First,Female,Adult,2,0,0
Herbert Hoover,HEHO16,HEHO2017May250707AM,2017-05-25 07:07:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,3,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,48,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO16,HEHO2017May250707AM,2017-05-25 07:07:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,4,DICK,179165,Spiza americana,Cardinalidae,dickcissel,39,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO16,HEHO2017May250707AM,2017-05-25 07:07:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,5,HESP,179340,Ammodramus henslowii,Emberizidae,henslow's sparrow,22,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO16,HEHO2017May250707AM,2017-05-25 07:07:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,6,HESP,179340,Ammodramus henslowii,Emberizidae,henslow's sparrow,16,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO16,HEHO2017May250707AM,2017-05-25 07:07:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,7,DICK,179165,Spiza americana,Cardinalidae,dickcissel,78,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO16,HEHO2017May250707AM,2017-05-25 07:07:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,8,DICK,179165,Spiza americana,Cardinalidae,dickcissel,69,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO16,HEHO2017May250707AM,2017-05-25 07:07:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,9,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,11,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO28,HEHO2017May250709AM,2017-05-25 07:09:00.000,13,(2-5 km/h),smoke drifts,no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,1,GRSP,179333,Ammodramus savannarum,Emberizidae,grasshopper sparrow,18,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO28,HEHO2017May250709AM,2017-05-25 07:09:00.000,13,(2-5 km/h),smoke drifts,no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,2,DICK,179165,Spiza americana,Cardinalidae,dickcissel,45,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO28,HEHO2017May250709AM,2017-05-25 07:09:00.000,13,(2-5 km/h),smoke drifts,no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,3,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,52,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO28,HEHO2017May250709AM,2017-05-25 07:09:00.000,13,(2-5 km/h),smoke drifts,no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,4,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,120,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO28,HEHO2017May250709AM,2017-05-25 07:09:00.000,13,(2-5 km/h),smoke drifts,no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,5,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Seen First,NoVal,Adult,1,0,1
Herbert Hoover,HEHO28,HEHO2017May250709AM,2017-05-25 07:09:00.000,13,(2-5 km/h),smoke drifts,no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,6,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,103,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO28,HEHO2017May250709AM,2017-05-25 07:09:00.000,13,(2-5 km/h),smoke drifts,no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,7,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,-9999,Seen First,Male,Adult,1,0,1
Herbert Hoover,HEHO28,HEHO2017May250709AM,2017-05-25 07:09:00.000,13,(2-5 km/h),smoke drifts,no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,8,MODO,177125,Zenaida macroura,Columbidae,mourning dove,-9999,Seen First,NoVal,Adult,1,0,1
Herbert Hoover,HEHO28,HEHO2017May250709AM,2017-05-25 07:09:00.000,13,(2-5 km/h),smoke drifts,no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,9,AMRO,179759,Turdus migratorius,Turdidae,american robin,126,Seen First,NoVal,Adult,3,0,0
Herbert Hoover,HEHO17,HEHO2017May250719AM,2017-05-25 07:19:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,AMRO,179759,Turdus migratorius,Turdidae,american robin,36,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO17,HEHO2017May250719AM,2017-05-25 07:19:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,DICK,179165,Spiza americana,Cardinalidae,dickcissel,44,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO17,HEHO2017May250719AM,2017-05-25 07:19:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,DICK,179165,Spiza americana,Cardinalidae,dickcissel,31,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO17,HEHO2017May250719AM,2017-05-25 07:19:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,68,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO17,HEHO2017May250719AM,2017-05-25 07:19:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,66,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO17,HEHO2017May250719AM,2017-05-25 07:19:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,6,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,128,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO17,HEHO2017May250719AM,2017-05-25 07:19:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,7,RNEP,175905,Phasianus colchicus,Phasianidae,ring-necked pheasant,-9999,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO17,HEHO2017May250719AM,2017-05-25 07:19:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,8,AMRO,179759,Turdus migratorius,Turdidae,american robin,209,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO17,HEHO2017May250719AM,2017-05-25 07:19:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,9,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,55,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO17,HEHO2017May250719AM,2017-05-25 07:19:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,10,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,50,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO17,HEHO2017May250719AM,2017-05-25 07:19:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,11,HESP,179340,Ammodramus henslowii,Emberizidae,henslow's sparrow,46,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2017May250730AM,2017-05-25 07:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,46,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2017May250730AM,2017-05-25 07:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,2,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,-9999,Heard First,Male,Adult,1,0,1
Herbert Hoover,HEHO14,HEHO2017May250730AM,2017-05-25 07:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,3,DICK,179165,Spiza americana,Cardinalidae,dickcissel,52,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2017May250730AM,2017-05-25 07:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,4,DICK,179165,Spiza americana,Cardinalidae,dickcissel,53,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2017May250730AM,2017-05-25 07:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,5,DICK,179165,Spiza americana,Cardinalidae,dickcissel,94,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO14,HEHO2017May250730AM,2017-05-25 07:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,6,DICK,179165,Spiza americana,Cardinalidae,dickcissel,44,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO14,HEHO2017May250730AM,2017-05-25 07:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,7,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,76,Seen First,Male,Adult,2,0,0
Herbert Hoover,HEHO14,HEHO2017May250730AM,2017-05-25 07:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,8,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,47,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO14,HEHO2017May250730AM,2017-05-25 07:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,9,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Seen First,NoVal,Adult,1,0,1
Herbert Hoover,HEHO14,HEHO2017May250730AM,2017-05-25 07:30:00.000,11,(2-5 km/h),smoke drifts,no rain,0,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,10,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,54,Heard First,Male,Adult,1,1,0
Herbert Hoover,HEHO3,HEHO2017May250739AM,2017-05-25 07:39:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,DICK,179165,Spiza americana,Cardinalidae,dickcissel,14,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO3,HEHO2017May250739AM,2017-05-25 07:39:00.000,11,(2-5 km/h),smoke drifts,no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,17,Seen First,Male,Adult,1,0,0
